Code_ATC2,Libelle_ATC2,Taux_de_remboursement,date,Base_de_remboursement,Montant_remboursé,Nombre_de_boites_remboursées
H05,MEDICAMENTS DE L'EQUILIBRE CALCIQUE,non à 100%,2024-12-01,1846686.54,1179176.88,13607.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-01-01,9861536.31,9861536.31,1287117.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-02-01,9558522.73,9558522.73,1243061.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-03-01,10679280.54,10679280.54,1420793.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-04-01,10018420.24,10018420.24,1333000.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-05-01,8557342.82,8557342.82,1139201.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-06-01,9813730.56,9813730.56,1311413.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-07-01,9589441.66,9589441.66,1268707.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-08-01,9246544.9,9246544.9,1245531.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-09-01,9481782.62,9481782.62,1283622.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-10-01,10311764.82,10311764.82,1432526.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-11-01,10781842.23,10781842.23,1513396.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2021-12-01,11321996.42,11321996.42,1583294.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-01-01,10161715.93,10161715.93,1429555.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-02-01,9488194.72,9488194.72,1301862.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-03-01,10787517.64,10787517.64,1496216.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-04-01,10027444.58,10027444.58,1416058.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-05-01,9756887.05,9756887.05,1362832.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-06-01,9536408.61,9536408.61,1348680.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-07-01,1641946.25,1051894.24,9976.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-08-01,1731901.03,1108846.47,10630.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-09-01,1646448.32,1053004.9,10137.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-10-01,1660234.46,1064007.78,10181.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-11-01,1701582.17,1089555.93,10621.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2022-12-01,1767887.77,1130778.16,11015.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-01-01,12002419.63,12002419.63,1675278.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-02-01,9697336.86,9697336.86,1375765.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-03-01,10548805.76,10548805.76,1505983.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-04-01,8897907.59,8897907.59,1271828.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-05-01,9527567.86,9527567.86,1359229.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-06-01,9637302.44,9637302.44,1374206.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-07-01,4462287.22,4462287.22,29420.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-08-01,4695489.13,4695489.13,31196.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-09-01,4168510.53,4168510.53,28588.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-10-01,4421557.61,4421557.61,31263.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-11-01,4189340.58,4189340.58,29727.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2023-12-01,4141664.53,4141664.53,29377.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-01-01,11986660.33,11986660.33,1735020.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-02-01,10626910.29,10626910.29,1541405.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-03-01,10042408.56,10042408.56,1450551.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-04-01,10290232.97,10290232.97,1513512.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-05-01,9775208.09,9775208.09,1418665.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-06-01,9345629.6,9345629.6,1380218.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-07-01,10293876.39,10293876.39,1488118.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-08-01,8375441.0,8375441.0,1200328.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-09-01,9273504.17,9273504.17,1359588.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-10-01,11411598.51,11411598.51,1700140.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-11-01,9600029.67,9600029.67,1425919.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,100%,2024-12-01,11166190.93,11166190.93,1654716.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-01-01,27585247.21,17842201.19,5502595.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-02-01,29074483.46,18802412.09,5999130.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-03-01,32958503.25,21318570.38,6721712.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-04-01,30187244.12,19528006.61,6082242.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-05-01,24537754.67,15870158.68,4866159.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-06-01,29850370.95,19309305.9,6067074.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-07-01,29906159.52,19355919.54,6078589.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-08-01,28030132.93,18139750.1,5389383.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-09-01,31817009.08,20591909.01,6392754.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-10-01,39435233.17,25541672.17,8482282.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-11-01,40265720.46,26078510.39,8536824.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2021-12-01,43713322.68,28316909.4,9331779.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-01-01,36259135.8,23472734.75,7382421.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-02-01,31989555.81,20698760.43,6503818.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-03-01,39002471.79,25245148.48,8191227.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-04-01,37906678.53,24545998.04,8001108.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-05-01,33903057.08,21938571.21,6957826.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-06-01,35445679.71,22935912.88,7422580.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-07-01,9310270.17,9310270.17,1301918.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-08-01,9061168.18,9061168.18,1259614.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-09-01,9421699.36,9421699.36,1325649.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-10-01,10571658.95,10571658.95,1532509.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-11-01,10573444.35,10573444.35,1528850.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2022-12-01,12296000.07,12296000.07,1740934.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-01-01,46376199.34,30026955.01,8840946.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-02-01,38091173.49,24656776.43,7734856.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-03-01,39250509.19,25405087.33,8218774.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-04-01,32564758.84,21078464.61,6775609.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-05-01,32698079.92,21145556.1,6736331.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-06-01,33933994.68,21947164.59,7082604.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-07-01,1873847.33,1200315.27,11031.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-08-01,1969283.19,1261231.98,11713.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-09-01,1816221.5,1162728.33,10958.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-10-01,1991202.71,1274702.69,12314.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-11-01,1873158.02,1198255.67,11699.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2023-12-01,1791596.39,1145293.05,11326.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-01-01,49551871.99,32079282.94,9807277.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-02-01,45294062.36,29314550.19,9089573.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-03-01,39327878.24,25451114.93,7910717.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-04-01,40367390.32,26132980.35,8245668.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-05-01,35712780.4,23102379.06,7256251.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-06-01,35344358.45,22858974.46,7402676.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-07-01,38118983.98,24651165.86,7748175.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-08-01,29448549.63,19042388.93,5738756.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-09-01,34872803.8,22550955.0,7145422.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-10-01,43384233.16,28071034.44,9112714.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-11-01,36125442.25,23360605.49,7565029.0
J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,non à 100%,2024-12-01,43976409.33,28436222.42,9531022.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-01-01,1724093.49,1724093.49,120914.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-02-01,1698741.71,1698741.71,121265.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-03-01,1940793.76,1940793.76,141288.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-04-01,1810618.11,1810618.11,131113.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-05-01,1641413.58,1641413.58,117913.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-06-01,1888712.6,1888712.6,136520.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-07-01,1776879.27,1776879.27,124974.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-08-01,1737508.1,1737508.1,126034.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-09-01,1674636.77,1674636.77,126852.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-10-01,1654096.67,1654096.67,125003.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-11-01,1725048.17,1725048.17,124860.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2021-12-01,1846188.63,1846188.63,136139.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-01-01,1724123.02,1724123.02,124181.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-02-01,1640073.38,1640073.38,121589.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-03-01,1939855.65,1939855.65,144320.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-04-01,1779649.84,1779649.84,130211.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-05-01,1855125.18,1855125.18,137126.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-06-01,1818101.54,1818101.54,133563.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-07-01,33830900.34,21894584.35,6981991.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-08-01,30050697.12,19439173.94,5893260.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-09-01,34355056.42,22219873.6,7096321.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-10-01,42487502.41,27494952.63,9274156.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-11-01,42922295.8,27779011.05,9148261.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2022-12-01,55305076.0,35819898.71,10830965.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-01-01,1917735.6,1917735.6,144353.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-02-01,1691894.02,1691894.02,123796.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-03-01,1952793.62,1952793.62,145227.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-04-01,1681793.74,1681793.74,123432.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-05-01,1800661.72,1800661.72,130564.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-06-01,1775802.99,1775802.99,130090.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-07-01,8662377.28,8662377.28,1235773.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-08-01,8961805.77,8961805.77,1269726.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-09-01,9158116.49,9158116.49,1294753.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-10-01,10703004.98,10703004.98,1518968.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-11-01,10373023.65,10373023.65,1461656.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2023-12-01,10995103.97,10995103.97,1567229.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-01-01,1919975.11,1919975.11,134087.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-02-01,1769937.75,1769937.75,125760.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-03-01,1755031.55,1755031.55,117295.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-04-01,1782103.72,1782103.72,103852.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-05-01,1687034.25,1687034.25,91021.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-06-01,1695865.01,1695865.01,102474.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-07-01,1939017.0,1939017.0,110753.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-08-01,1709710.94,1709710.94,108811.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-09-01,1654606.52,1654606.52,110650.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-10-01,1878273.71,1878273.71,126478.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-11-01,1651724.52,1651724.52,105316.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,100%,2024-12-01,1886145.72,1886145.72,129021.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-01-01,2720355.67,1677822.93,351737.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-02-01,2739499.89,1689666.0,357962.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-03-01,3180289.65,1962396.21,412843.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-04-01,2971643.16,1834615.06,383757.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-05-01,2669131.49,1648300.64,344638.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-06-01,3090136.37,1904702.29,396569.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-07-01,2898494.87,1787517.48,372302.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-08-01,2751159.27,1697557.91,351670.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-09-01,2971343.12,1831656.81,375799.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-10-01,2963059.7,1821181.99,383147.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-11-01,3046028.68,1873939.39,383984.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2021-12-01,3283764.33,2028815.51,412116.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-01-01,2969780.42,1835059.67,371926.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-02-01,2958150.19,1825319.73,369839.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-03-01,3478707.58,2147245.23,431933.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-04-01,3162689.97,1954005.36,388547.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-05-01,3319748.01,2047585.13,408601.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-06-01,3278320.31,2018605.17,405483.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-07-01,1729710.36,1729710.36,127670.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-08-01,1837716.45,1837716.45,133669.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-09-01,1784537.34,1784537.34,132655.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-10-01,1713548.51,1713548.51,127136.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-11-01,1799355.95,1799355.95,130805.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2022-12-01,1801174.81,1801174.81,132972.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-01-01,3645373.79,2243661.01,459344.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-02-01,3220049.92,1977107.13,403738.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-03-01,3791419.6,2329384.31,476139.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-04-01,3160079.68,1938481.78,392865.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-05-01,3467395.03,2123711.29,418391.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-06-01,3494641.21,2134354.86,418297.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-07-01,30359940.5,19634906.35,6332589.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-08-01,30074432.32,19451686.09,5988132.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-09-01,32854260.67,21238947.97,6592749.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-10-01,41409970.06,26786501.33,8381075.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-11-01,40920679.74,26484550.51,8235337.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2023-12-01,47228781.2,30577904.84,9372067.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-01-01,3791755.88,2313234.75,443612.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-02-01,3688626.53,2255819.96,438263.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-03-01,3553123.46,2166787.95,404418.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-04-01,3608723.53,2196848.74,369219.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-05-01,3325400.78,2018936.41,323466.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-06-01,3442548.1,2093759.56,354377.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-07-01,3988129.15,2425485.19,391408.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-08-01,3251527.49,1981079.43,344774.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-09-01,3335878.58,2017056.83,366388.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-10-01,3853723.55,2336490.9,440013.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-11-01,3384957.17,2045628.47,369453.0
J02,ANTIMYCOSIQUES A USAGE SYSTEMIQUE,non à 100%,2024-12-01,3761449.59,2274301.6,432434.0
J04,ANTIMYCOBACTERIENS,100%,2021-01-01,169005.01,169005.01,10807.0
J04,ANTIMYCOBACTERIENS,100%,2021-02-01,164388.72,164388.72,10855.0
J04,ANTIMYCOBACTERIENS,100%,2021-03-01,189552.78,189552.78,12208.0
J04,ANTIMYCOBACTERIENS,100%,2021-04-01,178273.79,178273.79,11509.0
J04,ANTIMYCOBACTERIENS,100%,2021-05-01,162926.88,162926.88,10757.0
J04,ANTIMYCOBACTERIENS,100%,2021-06-01,177309.56,177309.56,11418.0
J04,ANTIMYCOBACTERIENS,100%,2021-07-01,182627.55,182627.55,11787.0
J04,ANTIMYCOBACTERIENS,100%,2021-08-01,178374.27,178374.27,11259.0
J04,ANTIMYCOBACTERIENS,100%,2021-09-01,174677.63,174677.63,11147.0
J04,ANTIMYCOBACTERIENS,100%,2021-10-01,172801.06,172801.06,11248.0
J04,ANTIMYCOBACTERIENS,100%,2021-11-01,176144.12,176144.12,12050.0
J04,ANTIMYCOBACTERIENS,100%,2021-12-01,178445.81,178445.81,11588.0
J04,ANTIMYCOBACTERIENS,100%,2022-01-01,160298.29,160298.29,10325.0
J04,ANTIMYCOBACTERIENS,100%,2022-02-01,153964.24,153964.24,10213.0
J04,ANTIMYCOBACTERIENS,100%,2022-03-01,182378.41,182378.41,12401.0
J04,ANTIMYCOBACTERIENS,100%,2022-04-01,162710.12,162710.12,10685.0
J04,ANTIMYCOBACTERIENS,100%,2022-05-01,173740.67,173740.67,11528.0
J04,ANTIMYCOBACTERIENS,100%,2022-06-01,184577.05,184577.05,12207.0
J04,ANTIMYCOBACTERIENS,100%,2022-07-01,3174365.87,1954960.16,390492.0
J04,ANTIMYCOBACTERIENS,100%,2022-08-01,3144071.16,1938266.01,382350.0
J04,ANTIMYCOBACTERIENS,100%,2022-09-01,3245379.23,1996148.84,394898.0
J04,ANTIMYCOBACTERIENS,100%,2022-10-01,3239568.97,1990777.42,402753.0
J04,ANTIMYCOBACTERIENS,100%,2022-11-01,3339750.63,2048984.86,417044.0
J04,ANTIMYCOBACTERIENS,100%,2022-12-01,3335989.75,2047037.28,421376.0
J04,ANTIMYCOBACTERIENS,100%,2023-01-01,166565.92,166565.92,10598.0
J04,ANTIMYCOBACTERIENS,100%,2023-02-01,153252.89,153252.89,9429.0
J04,ANTIMYCOBACTERIENS,100%,2023-03-01,171812.35,171812.35,11037.0
J04,ANTIMYCOBACTERIENS,100%,2023-04-01,152521.38,152521.38,9753.0
J04,ANTIMYCOBACTERIENS,100%,2023-05-01,173556.8,173556.8,11068.0
J04,ANTIMYCOBACTERIENS,100%,2023-06-01,171916.73,171916.73,11222.0
J04,ANTIMYCOBACTERIENS,100%,2023-07-01,1563790.13,1563790.13,94929.0
J04,ANTIMYCOBACTERIENS,100%,2023-08-01,1647997.24,1647997.24,99293.0
J04,ANTIMYCOBACTERIENS,100%,2023-09-01,1597414.45,1597414.45,107684.0
J04,ANTIMYCOBACTERIENS,100%,2023-10-01,1747861.68,1747861.68,119936.0
J04,ANTIMYCOBACTERIENS,100%,2023-11-01,1717302.17,1717302.17,108956.0
J04,ANTIMYCOBACTERIENS,100%,2023-12-01,1724339.58,1724339.58,118434.0
J04,ANTIMYCOBACTERIENS,100%,2024-01-01,179442.8,179442.8,11383.0
J04,ANTIMYCOBACTERIENS,100%,2024-02-01,166953.04,166953.04,10288.0
J04,ANTIMYCOBACTERIENS,100%,2024-03-01,163102.23,163102.23,10283.0
J04,ANTIMYCOBACTERIENS,100%,2024-04-01,175844.79,175844.79,10894.0
J04,ANTIMYCOBACTERIENS,100%,2024-05-01,160456.34,160456.34,9690.0
J04,ANTIMYCOBACTERIENS,100%,2024-06-01,144009.04,144009.04,8354.0
J04,ANTIMYCOBACTERIENS,100%,2024-07-01,168169.06,168169.06,9537.0
J04,ANTIMYCOBACTERIENS,100%,2024-08-01,138925.85,138925.85,7836.0
J04,ANTIMYCOBACTERIENS,100%,2024-09-01,149828.01,149828.01,8576.0
J04,ANTIMYCOBACTERIENS,100%,2024-10-01,160215.29,160215.29,9036.0
J04,ANTIMYCOBACTERIENS,100%,2024-11-01,139003.42,139003.42,7868.0
J04,ANTIMYCOBACTERIENS,100%,2024-12-01,154625.41,154625.41,8657.0
J04,ANTIMYCOBACTERIENS,non à 100%,2021-01-01,195258.33,119935.55,12941.0
J04,ANTIMYCOBACTERIENS,non à 100%,2021-02-01,191472.64,117211.63,12773.0
J04,ANTIMYCOBACTERIENS,non à 100%,2021-03-01,216980.06,133378.53,14461.0
J04,ANTIMYCOBACTERIENS,non à 100%,2021-04-01,209422.22,128900.65,14272.0
